OTU_ID	Otu00001	Otu00002	Otu00003	Otu00004	Otu00005	Otu00006	Otu00007	Otu00008	Otu00009	Otu00010	Otu00011	Otu00012	Otu00013	Otu00014	Otu00015	Otu00016	Otu00017	Otu00018	Otu00019	Otu00020	Otu00021	Otu00022	Otu00023	Otu00024	Otu00025	Otu00026	Otu00027	Otu00028	Otu00029	Otu00030	Otu00031	Otu00032	Otu00033	Otu00034	Otu00035	Otu00036	Otu00037	Otu00038	Otu00039	Otu00040	Otu00041	Otu00042	Otu00043	Otu00044	Otu00045	Otu00046	Otu00047	Otu00048	Otu00049	Otu00050	Otu00051	Otu00052	Otu00053	Otu00054	Otu00056	Otu00057	Otu00058	Otu00059	Otu00060	Otu00061	Otu00062	Otu00063	Otu00064	Otu00065	Otu00066	Otu00067	Otu00068	Otu00069	Otu00070	Otu00071	Otu00072	Otu00073	Otu00074	Otu00075	Otu00076	Otu00077	Otu00078	Otu00079	Otu00080	Otu00081	Otu00082	Otu00083	Otu00084	Otu00085	Otu00086	Otu00087	Otu00088	Otu00089	Otu00090	Otu00091	Otu00092	Otu00093	Otu00094	Otu00095	Otu00096	Otu00097	Otu00098	Otu00099	Otu00100	Otu00102	Otu00103	Otu00104	Otu00105	Otu00106	Otu00108	Otu00109	Otu00110	Otu00111	Otu00112	Otu00113	Otu00115	Otu00117	Otu00118	Otu00119	Otu00120	Otu00121	Otu00122	Otu00123	Otu00124	Otu00125	Otu00126	Otu00127	Otu00128	Otu00129	Otu00130	Otu00132	Otu00133	Otu00136	Otu00137	Otu00138	Otu00139	Otu00140	Otu00141	Otu00142	Otu00143	Otu00144	Otu00145	Otu00146	Otu00147	Otu00148	Otu00149	Otu00150	Otu00151	Otu00153	Otu00154	Otu00155	Otu00156	Otu00157	Otu00160	Otu00162	Otu00163	Otu00164	Otu00165	Otu00166	Otu00167	Otu00168	Otu00169	Otu00171	Otu00172	Otu00173	Otu00174	Otu00175	Otu00176	Otu00177	Otu00178	Otu00179	Otu00180	Otu00181	Otu00182	Otu00183	Otu00184	Otu00186	Otu00187	Otu00188	Otu00189	Otu00190	Otu00191	Otu00193	Otu00196	Otu00197	Otu00198	Otu00199	Otu00200	Otu00201	Otu00202	Otu00205	Otu00206	Otu00207	Otu00208	Otu00209	Otu00210	Otu00211	Otu00212	Otu00214	Otu00215	Otu00216	Otu00217	Otu00218	Otu00219	Otu00220	Otu00221	Otu00222	Otu00223	Otu00224	Otu00225	Otu00226	Otu00228	Otu00230	Otu00231	Otu00232	Otu00233	Otu00234	Otu00235	Otu00236	Otu00237	Otu00238	Otu00240	Otu00241	Otu00242	Otu00243	Otu00244	Otu00246	Otu00247	Otu00248	Otu00249	Otu00251	Otu00252	Otu00253	Otu00254	Otu00255	Otu00256	Otu00257	Otu00258	Otu00259	Otu00262	Otu00263	Otu00264	Otu00265	Otu00266	Otu00268	Otu00269	Otu00270	Otu00271	Otu00272	Otu00273	Otu00275	Otu00276	Otu00278	Otu00279	Otu00280	Otu00281	Otu00282	Otu00283	Otu00284	Otu00285	Otu00286	Otu00287	Otu00288	Otu00289	Otu00290	Otu00291	Otu00292	Otu00294	Otu00295	Otu00297	Otu00298	Otu00300	Otu00302	Otu00304	Otu00306	Otu00307	Otu00308	Otu00309	Otu00311	Otu00312	Otu00313	Otu00315	Otu00318	Otu00319	Otu00323	Otu00324	Otu00325	Otu00328	Otu00329	Otu00330	Otu00331	Otu00332	Otu00333	Otu00334	Otu00335	Otu00336	Otu00337	Otu00338	Otu00341	Otu00344	Otu00345	Otu00346	Otu00348	Otu00349	Otu00350	Otu00352	Otu00353	Otu00354	Otu00360	Otu00361	Otu00362	Otu00364	Otu00367	Otu00368	Otu00369	Otu00372	Otu00373	Otu00374	Otu00382	Otu00383	Otu00384	Otu00385	Otu00387	Otu00388	Otu00396	Otu00404	Otu00406	Otu00407	Otu00412	Otu00416	Otu00420	Otu00422	Otu00424	Otu00425	Otu00427	Otu00430	Otu00431	Otu00436	Otu00438	Otu00439	Otu00440	Otu00441	Otu00446	Otu00447	Otu00453	Otu00462	Otu00463	Otu00465	Otu00469	Otu00479	Otu00481	Otu00485	Otu00491	Otu00496	Otu00498	Otu00499	Otu00502	Otu00505	Otu00510	Otu00511	Otu00516	Otu00517	Otu00522	Otu00528	Otu00529	Otu00531	Otu00535	Otu00540	Otu00543	Otu00550	Otu00566	Otu00567	Otu00570	Otu00597	Otu00598	Otu00599	Otu00600	Otu00602	Otu00603	Otu00622	Otu00626	Otu00635	Otu00639	Otu00679	Otu00684	Otu00703	Otu00710	Otu00779	Otu00812	Otu00830	Otu00836	Otu00908	Otu00914	Otu01016	Otu01115	Otu01167	Otu01384	Otu01429
MI_083_H	2	8	2832	4190	65	221	1	1123	3	0	19	57	115	137	1	1	1	1	1	259	182	286	0	41	278	105	112	8	5	43	619	0	1	0	25	15	48	1	0	8	0	0	7	3	5	49	235	8	49	322	0	0	0	0	179	3	115	15	2	0	0	16	83	0	4	13	9	0	0	0	0	3	4	1	29	0	0	1	6	1	106	13	3	150	0	2	0	0	1	0	105	0	0	5	0	7	0	5	1	0	0	0	0	5	52	0	24	8	0	0	1	0	35	496	7	0	26	2	0	0	24	0	1	0	4	0	0	0	0	0	5	0	5	0	0	0	4	3	0	2	1	1	1	0	0	0	1	0	10	0	0	0	3	0	5	0	0	0	15	1	4	8	0	36	92	0	7	0	0	0	1	0	1	1	10	0	2	0	0	7	0	7	0	3	1	0	1	0	0	0	0	0	19	59	5	0	0	0	13	2	0	0	1	0	2	0	2	0	0	0	7	127	0	6	0	44	0	0	227	7	0	0	0	7	0	0	0	19	0	0	0	0	4	216	2	0	0	0	26	42	0	0	0	7	6	6	0	4	0	0	0	1	51	13	0	0	11	0	0	0	1	0	6	0	4	0	10	0	0	0	9	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	2	0	1	15	0	0	0	0	6	7	147	0	0	0	0	21	0	0	0	0	0	2	0	3	0	16	0	0	0	1	114	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	18	0	1	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MI_084_H	31	26	824	415	92	49	240	1941	3497	305	673	2	0	711	0	201	144	0	1	22	73	22	0	9	17	6	4	13	236	191	0	0	43	728	13	79	35	0	0	0	8	0	29	2	20	11	52	7	3	19	0	74	0	0	25	0	2	61	278	0	0	195	53	462	11	0	6	4	0	0	0	1	7	151	10	0	0	0	7	0	18	37	0	151	0	0	0	12	0	0	0	0	0	1	0	34	0	3	0	2	0	417	0	0	0	19	48	78	0	1	13	0	3	0	0	1	0	0	102	0	195	0	0	0	0	149	0	0	0	4	2	0	0	0	0	0	8	0	0	14	0	2	93	6	0	0	10	6	9	0	0	0	1	0	1	1	0	0	0	0	1	5	0	1	3	24	0	0	3	0	13	237	4	0	0	0	1	0	0	4	0	0	0	66	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	2	91	1	0	2	0	167	6	0	0	3	0	39	0	16	1	1	0	0	1	2	0	0	0	1	0	0	10	0	1	0	0	0	1	0	2	1	2	0	0	0	0	4	25	0	0	13	1	0	12	7	0	0	3	5	0	0	0	7	0	22	0	0	0	0	0	0	6	0	0	18	0	80	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	4	0	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	2	107	0	0	20	0	0	0	0	0	28	0	0	0	5	0	0	0	0	0	0	1	54	0	0	0	0	0	5	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	1	0	4	0	0	0	0	0
MI_085_H	215	7182	51	31	74	6	129	716	1	16	0	87	137	387	0	364	136	2	4	247	1	99	0	54	54	1	153	26	113	123	0	0	0	2	93	0	98	0	0	1	0	0	1	6	94	558	0	3	24	0	0	0	0	0	749	48	24	59	0	0	0	1	51	0	16	0	1	0	0	8	0	1	60	0	17	2	0	0	2	0	16	243	0	5	0	0	0	9	57	0	12	0	0	6	0	167	0	0	0	0	0	0	0	0	0	51	5	28	0	3	0	0	43	0	0	21	15	0	0	3	5	0	0	0	6	0	0	0	0	4	2	0	0	0	0	0	5	0	0	0	0	4	0	0	0	0	11	3	0	0	0	0	0	0	7	0	0	0	1	1	0	105	0	2	4	3	3	0	5	0	2	0	11	1	0	0	0	0	0	134	0	0	0	25	0	0	0	0	0	0	1	0	72	7	63	0	0	0	0	15	0	0	0	4	0	1	3	0	0	0	5	0	3	0	0	0	0	0	15	0	0	0	0	4	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	6	2	47	0	0	7	0	0	9	0	0	0	0	45	15	0	0	0	0	0	0	29	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1	5	4	53	0	224	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	70	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI_086_H	350	767	1054	547	252	6	165	5749	112	151	1	1	16	534	83	49	161	0	2	238	13	75	0	497	0	9	5	81	69	38	0	31	0	0	216	0	707	4	283	30	9	0	2	1	47	25	6	18	0	1	0	0	0	0	1	1	27	125	0	0	0	0	20	0	43	0	34	0	0	10	0	0	8	0	5	0	0	0	0	0	1	93	0	16	0	0	0	8	391	0	0	0	0	5	0	35	0	5	0	1	0	305	0	0	0	1	0	0	0	9	0	1	10	1	0	2	0	18	0	12	183	0	0	3	14	0	3	0	0	0	0	0	3	0	0	0	0	3	1	0	0	0	0	3	0	0	1	6	0	19	0	0	11	0	0	0	0	0	0	8	79	0	74	0	0	1	2	0	0	0	1	0	2	11	0	0	0	0	0	27	3	0	0	165	0	0	6	0	0	0	0	4	165	91	0	179	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	37	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	2	10	0	3	0	0	0	0	3	8	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	17	0	0	0	0	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI_087_H	0	3	327	871	200	2700	320	1730	6	80	322	595	2	183	2	225	240	0	0	7	138	5	5	74	326	56	10	343	23	73	0	0	47	3	42	0	16	0	0	31	23	0	32	3	16	86	0	43	22	407	0	28	0	2	62	31	21	14	214	0	38	42	50	0	9	1	1	9	0	0	713	0	0	94	0	142	0	0	63	0	101	40	6	39	0	5	0	82	0	0	289	0	0	6	0	8	0	0	1242	41	11	0	0	0	49	0	0	65	25	0	0	0	0	12	1	196	11	0	0	0	71	54	0	13	0	0	0	0	0	0	2	0	0	0	0	0	3	0	16	23	73	13	21	0	0	0	25	1	9	40	0	0	0	1	0	0	0	0	0	2	0	11	0	4	104	0	3	0	6	0	0	0	0	0	5	4	33	0	0	2	0	14	0	51	1	0	6	3	243	16	0	17	5	0	5	0	0	2	8	0	0	0	0	3	8	0	1	0	0	27	4	14	0	2	0	5	0	0	0	5	0	0	0	10	0	0	0	0	0	0	1	0	2	1	1	0	0	0	0	11	4	0	2	0	10	0	0	0	0	13	0	0	10	4	0	0	0	0	0	2	0	0	12	0	1	0	0	6	0	10	0	0	0	0	0	0	0	0	0	0	0	0	28	25	0	0	0	0	0	0	5	0	5	0	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	2	0	0	8	0	0	0	0	42	9	0	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	12	0	8	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI_088_H	0	9	24	86	18	5182	105	20	0	18	3637	240	356	17	0	332	80	0	1	4	18	19	5	11	24	3	23	4	4	66	0	0	10	0	29	0	3	0	0	7	51	1	36	0	12	17	1	4	6	27	0	188	5	10	52	1	2	14	714	1	35	231	0	0	4	2	3	0	0	1	14	0	2	0	19	26	1	0	17	330	17	98	12	7	0	4	0	0	0	0	7	6	0	0	0	54	0	0	13	13	0	0	0	0	0	5	3	0	8	4	0	0	0	15	129	3	121	0	0	3	2	0	0	20	2	7	0	0	0	0	0	0	1	0	0	0	0	0	21	9	312	1	62	12	0	0	5	2	2	41	3	0	2	1	0	0	0	0	3	0	1	9	0	5	18	0	0	0	2	0	0	0	0	1	0	0	2	5	0	1	0	3	13	52	1	0	0	0	34	0	0	1	0	20	14	0	0	0	3	7	0	0	0	10	1	0	6	0	7	3	0	9	0	3	0	18	0	0	4	2	0	0	0	2	0	0	0	0	2	0	15	2	1	1	0	8	2	0	0	0	0	87	1	3	2	0	0	2	31	4	0	0	175	10	0	0	0	0	0	4	5	0	1	0	0	0	1	123	0	1	0	154	0	0	0	0	0	0	0	0	0	20	18	9	0	0	0	0	57	10	2	0	30	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	6	0	5	0	18	0	0	0	0	0	188	0	30	0	0	0	2	0	12	0	0	0	0	4	0	0	4	0	24	0	5	23	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MI_089_H	152	473	303	804	89	1910	13	1044	2	2	0	1219	65	55	749	86	22	354	1	4	110	20	130	10	358	12	32	1035	10	17	48	0	87	467	30	76	26	0	36	28	4	0	117	15	23	118	68	282	43	329	0	34	0	0	2	1	23	7	22	160	98	158	7	0	7	0	0	12	0	4	0	6	8	4	1	91	95	0	86	6	238	17	45	92	1	0	18	36	13	0	76	0	0	1	0	9	0	7	0	18	0	49	0	0	0	25	24	155	9	1	0	0	11	0	0	204	37	0	0	1	56	0	0	0	0	0	1	0	4	0	0	0	71	0	0	9	1	2	17	34	9	4	49	3	0	0	2	15	6	19	0	0	6	140	19	0	3	0	0	0	2	7	0	17	55	0	0	0	0	0	0	37	2	7	0	0	2	102	0	3	5	29	4	19	5	0	0	5	0	0	0	1	2	0	0	0	0	0	14	2	0	0	0	0	0	0	40	0	0	55	6	0	0	4	0	0	21	0	0	3	0	0	0	4	0	0	0	0	1	0	0	0	2	0	0	0	18	0	0	1	0	0	0	0	12	2	0	0	52	1	0	0	0	10	0	0	6	5	0	1	0	0	3	0	4	167	0	0	0	0	0	0	0	0	0	0	23	0	0	0	303	6	0	0	0	0	0	9	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	47	5	0	0	0	0	0	0	0	0	0	11	3	1	0	0	0	6	0	1	0	36	0	0	0	0	0	0	0	0	0	11	0	30	0	0	3	0	0	0	0	0	0	0	0	0	9	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	14	0	0	0	0	0	0	0	0
MI_090_H	74	343	250	58	66	7	2	437	204	0	2690	2519	317	82	250	178	95	669	33	85	230	194	0	5	352	114	168	1	21	31	0	0	31	9	13	0	6	1	0	1	180	0	168	244	153	11	58	0	23	31	0	26	0	0	30	0	8	2	87	0	92	93	5	616	4	0	183	3	1	1	0	150	1	21	4	273	0	0	13	0	3	8	1	9	3	3	0	7	99	0	9	0	0	4	0	4	0	2	1	49	0	113	0	0	0	0	0	0	14	0	7	0	4	24	0	73	3	0	95	1	1	0	0	167	1	0	0	0	0	1	5	0	2	292	0	98	2	0	30	27	0	2	27	7	0	0	0	2	0	80	58	14	0	10	15	2	0	0	0	3	0	3	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	1	1	7	1	0	0	0	16	0	67	0	0	3	8	7	0	0	149	0	2	0	0	11	0	0	0	75	23	0	0	6	1	3	0	6	0	0	0	0	10	0	0	0	0	3	0	13	0	0	7	0	0	0	6	0	0	0	8	0	0	2	0	7	4	0	0	6	0	7	32	2	0	4	14	8	0	0	0	0	0	3	6	0	0	5	4	0	0	47	0	5	0	37	53	0	0	0	0	0	0	0	0	14	0	0	0	18	2	0	0	8	1	20	1	0	0	0	36	0	0	0	0	0	0	2	0	27	207	0	2	0	6	4	0	4	110	0	0	0	0	0	0	0	5	0	0	0	25	0	0	1	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	8	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI_091_H	1	79	323	1171	32	194	23	178	732	121	1584	695	214	427	186	294	111	766	251	26	43	10	0	44	30	72	461	258	34	38	0	55	3	164	37	6	12	1	24	0	855	0	40	22	44	22	177	6	8	0	0	0	0	0	37	0	7	20	120	0	0	0	22	0	16	0	50	3	12	0	0	3	3	60	5	65	0	0	0	0	0	30	0	22	16	27	0	6	74	0	11	0	0	5	0	13	0	2	0	20	0	178	1424	19	14	0	3	38	5	0	118	153	3	9	9	12	2	663	134	2	52	1	0	48	2	11	27	0	0	0	4	0	2	62	0	223	1	1	76	18	0	0	52	15	0	0	0	1	3	6	0	1	0	14	0	0	4	0	0	3	5	0	0	10	3	17	1	0	0	0	39	0	2	5	0	0	21	1	0	0	0	15	1	0	4	2	8	7	1	1	0	0	0	10	4	0	0	0	17	8	27	1	1	17	0	0	0	0	0	4	2	12	0	3	0	0	0	0	2	0	0	0	0	7	0	18	3	0	1	0	0	2	0	0	0	7	35	0	0	1	1	2	4	137	1	1	0	1	0	0	0	6	0	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	8	0	0	0	0	1	0	0	0	0	0	25	0	0	0	0	2	1	2	0	3	2	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	9	0	6	0	0	0	31	0	0	29	6	0	35	0	1	65	16	0	0	0	0	0	0	110	0	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	24	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
MI_092_H	259	10	1839	15	289	0	1538	749	221	232	1	568	74	453	1313	70	195	684	0	35	87	50	0	59	223	54	29	0	68	54	0	0	6	349	14	0	30	0	0	32	176	0	4	264	6	51	0	53	4	46	0	0	0	8	81	21	13	65	6	1	2	1055	40	0	3	0	2	0	0	0	0	10	16	0	3	14	2	0	3	0	0	63	4	166	0	0	0	0	0	0	12	0	0	18	0	6	0	11	0	0	0	0	0	0	7	8	9	9	10	0	0	0	1	0	0	23	118	0	0	0	73	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	11	0	97	1	0	0	0	0	0	0	6	0	4	0	474	0	0	0	29	16	1	0	2	7	2	1	0	2	0	3	0	0	8	0	0	0	9	2	0	2	0	0	0	0	0	0	5	48	1	0	2	1	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	1	0	5	0	0	0	19	4	0	0	0	0	0	0	3	7	0	0	0	77	0	0	0	0	70	0	1	0	0	0	4	0	0	0	4	13	0	0	0	0	0	0	0	0	0	2	0	0	5	26	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	43	1	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	46	0	0	0	0	0	0	70	0	109	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1326	0	0	0	0	0	0	0	0	0	0
MI_093_H1	216	1633	64	462	38	674	992	76	2	0	1273	686	414	42	22	100	137	166	254	142	62	125	165	7	235	56	16	502	11	6	16	30	15	121	18	5	5	229	8	2	24	0	18	5	54	1	59	0	11	78	169	4	0	0	0	1	3	12	8	14	6	28	8	187	3	98	0	6	0	2	686	1	2	16	3	277	2	0	35	15	0	22	15	17	0	0	1	23	22	0	9	109	56	1	0	4	485	6	313	33	0	44	0	310	84	7	6	11	13	0	50	79	1	0	0	39	0	91	0	0	7	32	53	10	0	34	1	0	52	0	0	6	0	19	0	17	0	0	49	0	0	1	8	5	81	0	0	0	0	0	0	10	0	54	4	1	36	0	0	0	3	1	0	9	0	0	0	0	0	0	0	0	0	0	27	0	4	12	0	1	0	0	3	4	0	3	2	5	8	33	0	0	0	0	2	133	41	0	2	1	10	0	0	0	5	0	5	9	0	5	0	0	0	5	0	1	1	0	15	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	20	0	68	0	1	4	0	22	1	0	10	0	4	0	0	2	0	0	0	88	0	0	0	22	0	0	0	0	0	0	0	5	0	1	1	0	0	0	0	2	5	0	0	28	0	13	1	22	0	0	0	2	2	0	0	0	0	202	0	63	0	0	0	0	0	0	0	0	20	0	0	0	26	0	2	5	0	0	0	16	3	0	0	45	0	0	3	0	0	0	62	0	0	0	0	0	0	0	8	2	0	7	3	0	0	8	7	0	0	0	7	0	0	0	36	0	5	0	10	0	0	0	3	0	0	17	27	0	53	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
MI_094_H	274	411	2299	1662	478	13	1332	1084	2078	0	54	34	0	60	43	20	132	120	215	45	8	12	0	1	3	2	15	17	0	78	9	2	1	417	3	0	15	72	22	1	7	0	6	1	1	18	60	15	0	8	0	12	52	0	2	0	103	12	5	0	2	14	0	0	4	0	16	0	36	1	0	34	0	21	1	34	0	0	1	1	0	69	0	27	12	0	0	0	0	0	2	0	0	0	0	8	0	1	0	0	0	64	0	0	0	0	0	0	0	0	223	0	3	0	0	12	0	2455	92	6	31	2	0	5	4	3	34	0	0	0	0	0	0	0	0	5	0	0	12	1	0	0	1	0	0	0	0	2	2	0	24	0	1	3	0	0	0	0	9	1	2	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	24	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MI_095_H	363	2215	65	60	430	0	595	750	22	27	0	402	2	206	0	169	13	447	26	24	490	38	0	64	1219	703	420	98	53	100	2	0	32	254	4	44	26	0	56	27	66	0	29	8	0	14	33	76	161	682	0	62	0	0	41	3	23	22	0	3	193	365	17	0	2	1	0	37	0	0	0	0	18	48	0	8	49	0	39	0	88	31	0	120	7	4	0	1	78	0	489	0	0	0	0	15	0	4	0	28	0	2	0	476	0	471	50	193	62	0	0	0	14	0	0	3	40	15	0	0	41	0	0	0	0	0	2	0	0	0	3	0	59	0	0	21	0	1	153	1	0	21	0	3	0	0	1	1	2	0	75	0	0	0	0	0	0	0	1	1	0	0	1	20	0	1	0	0	0	0	0	0	0	3	0	0	7	0	0	10	2	0	9	2	0	0	16	0	58	0	0	0	1	52	0	0	0	2	0	2	0	0	0	0	0	0	44	0	0	0	3	4	0	0	0	1	0	0	9	28	0	2	0	5	0	0	0	0	2	0	0	0	0	0	47	0	7	0	0	5	0	0	0	0	0	6	0	1	0	1	0	0	0	17	0	0	12	0	0	0	0	0	104	0	3	0	0	0	0	0	0	11	0	0	0	11	0	0	0	0	0	27	4	22	0	0	0	6	0	0	5	0	1	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	6	0	0	0	0	0	0	27	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	24	0	0	0	0	0	44	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MI_096_H	16	356	389	20	516	832	938	1211	174	56	0	766	613	1827	0	164	36	0	0	73	52	24	65	29	296	20	120	0	16	20	0	0	13	0	21	8	87	0	0	31	170	0	4	174	15	44	42	57	6	120	0	0	0	299	9	6	4	71	6	2	108	1713	62	133	29	15	12	1	0	0	0	10	3	19	3	30	17	0	10	0	35	7	1	124	0	230	0	442	89	0	21	38	71	40	0	10	0	5	0	17	35	0	0	0	42	69	49	73	32	0	3	0	0	0	9	11	45	0	0	1	24	0	0	0	1	0	101	0	172	0	0	0	0	0	0	0	4	10	1	4	0	4	4	1	0	0	2	105	3	18	49	24	0	0	2	0	0	0	1	12	5	8	0	5	18	0	1	39	1	0	2	0	8	1	33	12	0	0	0	1	1	6	0	17	3	0	7	3	0	0	0	2	4	0	0	0	0	8	23	3	0	0	0	0	7	0	8	0	0	0	4	2	0	11	0	8	0	0	0	1	27	0	0	26	0	0	0	0	10	0	0	0	0	0	2	2	19	0	0	2	2	1	1	0	9	0	0	0	8	0	0	0	1	48	0	7	0	0	0	0	0	0	3	0	1	0	6	9	0	0	7	0	0	0	0	0	0	0	0	0	0	21	0	58	0	0	0	8	0	1	2	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	31	0	1	1	0	0	0	0	53	0	0	2	0	0	0	0	0	2	0	0	0	1	0	0	24	0	0	1	4	0	0	5	0	0	45	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
